id,station_name,code,longitude,latitude,elevation,Date,Rainfall_avg,Temp_Max,Temp_Min,Thunderstrom
43486,RATNAPURA,5,80.4,6.68,,11/17/2016,4.9,29.5,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,11/18/2016,7.1,32.4,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,11/19/2016,0.8,28.9,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,11/20/2016,0.4,28.9,24,NO
43486,RATNAPURA,5,80.4,6.68,,11/21/2016,4,31.1,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,11/22/2016,0,32.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,11/23/2016,1.6,32.6,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,11/24/2016,0,32.8,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,11/25/2016,0.4,33.6,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,11/26/2016,0.1,30.1,24,NO
43486,RATNAPURA,5,80.4,6.68,,11/27/2016,0,30,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,11/28/2016,0,31.5,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/29/2016,0,30.4,21.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/30/2016,0,28.5,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,12/01/2016,0,30.8,21.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/02/2016,0,32.6,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,12/03/2016,0,34.2,19.9,NO
43486,RATNAPURA,5,80.4,6.68,,12/04/2016,36.6,32.4,23,NO
43486,RATNAPURA,5,80.4,6.68,,12/05/2016,0,32.6,22,NO
43486,RATNAPURA,5,80.4,6.68,,12/06/2016,0,33.3,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,12/07/2016,0,33.5,21.5,NO
43486,RATNAPURA,5,80.4,6.68,,12/08/2016,0,32.9,24,NO
43486,RATNAPURA,5,80.4,6.68,,12/09/2016,4.9,31.7,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,12/10/2016,0.1,30.2,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,12/11/2016,0.1,31.9,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/12/2016,0,31.9,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,12/13/2016,0,31,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,12/14/2016,0.1,31.2,21.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/15/2016,0,34,21.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/16/2016,0,32.8,21.9,NO
43486,RATNAPURA,5,80.4,6.68,,12/17/2016,11.8,32,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,12/18/2016,0.1,32.6,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/19/2016,0.4,31.9,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,12/20/2016,17.8,32.7,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,12/21/2016,20.3,31.8,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,12/22/2016,0,32.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/23/2016,0,32.4,23,NO
43486,RATNAPURA,5,80.4,6.68,,12/24/2016,0,33.1,17.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/25/2016,0,32.3,19.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/26/2016,0,33,20.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/27/2016,0.1,32.3,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/28/2016,19.7,31.9,24,NO
43486,RATNAPURA,5,80.4,6.68,,12/29/2016,0,30.7,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,12/30/2016,0,33.3,21,NO
43486,RATNAPURA,5,80.4,6.68,,12/31/2016,51.9,32.4,21.4,NO
43486,RATNAPURA,5,80.4,6.68,,01/01/2017,0,29,21.6,NO
43486,RATNAPURA,5,80.4,6.68,,01/02/2017,0,31.3,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,01/03/2017,0,32.1,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,01/04/2017,0,32.9,21.4,NO
43486,RATNAPURA,5,80.4,6.68,,01/05/2017,0,33.2,18.9,NO
43486,RATNAPURA,5,80.4,6.68,,01/06/2017,0,32.2,20.1,NO
43486,RATNAPURA,5,80.4,6.68,,01/07/2017,0,32.8,19.3,NO
43486,RATNAPURA,5,80.4,6.68,,01/08/2017,0,34,17.9,NO
43486,RATNAPURA,5,80.4,6.68,,01/09/2017,0,32.8,19,NO
43486,RATNAPURA,5,80.4,6.68,,01/10/2017,0,33.2,18.5,NO
43486,RATNAPURA,5,80.4,6.68,,01/11/2017,0,33.4,19.6,NO
43486,RATNAPURA,5,80.4,6.68,,01/12/2017,0,33.7,18.6,NO
43486,RATNAPURA,5,80.4,6.68,,1/13/2017,0,33.6,20.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/14/2017,0,33.5,18.7,NO
43486,RATNAPURA,5,80.4,6.68,,1/15/2017,0,34.1,19.4,NO
43486,RATNAPURA,5,80.4,6.68,,1/16/2017,0,34.9,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/17/2017,0,33.9,19.7,NO
43486,RATNAPURA,5,80.4,6.68,,1/18/2017,0,33.7,20.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/19/2017,0,34.9,20.9,NO
43486,RATNAPURA,5,80.4,6.68,,1/20/2017,0,33.2,22,NO
43486,RATNAPURA,5,80.4,6.68,,1/21/2017,0,31.2,23,NO
43486,RATNAPURA,5,80.4,6.68,,1/22/2017,0,31.5,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,1/23/2017,3.7,28.9,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/24/2017,3.9,30.2,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/25/2017,3.7,29.8,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/26/2017,0.7,32.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,1/27/2017,1.8,26.4,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/28/2017,5.3,34.8,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,1/29/2017,4.1,33.4,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,1/30/2017,13.4,31,23,NO
43486,RATNAPURA,5,80.4,6.68,,1/31/2017,2.1,33.4,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,02/01/2017,0,33.9,22,NO
43486,RATNAPURA,5,80.4,6.68,,02/02/2017,0,33,21.9,NO
43486,RATNAPURA,5,80.4,6.68,,02/03/2017,0,34,20.8,NO
43486,RATNAPURA,5,80.4,6.68,,02/04/2017,0,32.9,18.5,NO
43486,RATNAPURA,5,80.4,6.68,,02/05/2017,0,34,18.2,NO
43486,RATNAPURA,5,80.4,6.68,,02/06/2017,0,34.4,20.8,NO
43486,RATNAPURA,5,80.4,6.68,,02/07/2017,0,35,19.6,NO
43486,RATNAPURA,5,80.4,6.68,,02/08/2017,0,34,20.9,NO
43486,RATNAPURA,5,80.4,6.68,,02/09/2017,0,33.9,22,NO
43486,RATNAPURA,5,80.4,6.68,,02/10/2017,0,34.9,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,02/11/2017,0,35.5,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,02/12/2017,0,35.5,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,2/13/2017,0,35,20.9,NO
43486,RATNAPURA,5,80.4,6.68,,2/14/2017,5.7,32.4,21.6,NO
43486,RATNAPURA,5,80.4,6.68,,2/15/2017,7,34.7,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,2/16/2017,0,35.2,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,2/17/2017,0,36,21.2,NO
43486,RATNAPURA,5,80.4,6.68,,2/18/2017,2.8,33.1,21,NO
43486,RATNAPURA,5,80.4,6.68,,2/19/2017,2.3,30.1,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,2/20/2017,0,32,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,2/21/2017,0,34.2,20.8,NO
43486,RATNAPURA,5,80.4,6.68,,2/22/2017,0.1,35.4,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,2/23/2017,0,34.9,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,2/24/2017,4.7,33.4,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,2/25/2017,2.1,30.2,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,2/26/2017,0,28.2,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,2/27/2017,0,32.6,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,2/28/2017,8.4,30.2,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/01/2017,6.9,26.4,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,03/02/2017,0,32.8,22,NO
43486,RATNAPURA,5,80.4,6.68,,03/03/2017,30.6,34.7,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/04/2017,1.1,32.1,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,03/05/2017,0,34.6,21.6,NO
43486,RATNAPURA,5,80.4,6.68,,03/06/2017,0.1,35.3,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/07/2017,18.8,35.2,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,03/08/2017,0,35.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/09/2017,1.1,33.6,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,03/10/2017,0.5,33.3,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/11/2017,11.8,33.8,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,03/12/2017,24.8,34,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,3/13/2017,14.4,34.9,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,3/14/2017,1.3,32.3,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/15/2017,2.3,33.2,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/16/2017,0.9,33.5,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,3/17/2017,3.9,34.2,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,3/18/2017,0,33.6,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,3/19/2017,0.8,34.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,3/20/2017,44,33.6,23,NO
43486,RATNAPURA,5,80.4,6.68,,3/21/2017,0,33.4,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,3/22/2017,0,35.1,22,NO
43486,RATNAPURA,5,80.4,6.68,,3/23/2017,0,34.7,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,3/24/2017,0,34.4,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/25/2017,0,34.9,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,3/26/2017,0,34.6,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,3/27/2017,0,32.2,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,3/28/2017,11.2,33.4,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/29/2017,70.8,33.5,23.3,YES
43486,RATNAPURA,5,80.4,6.68,,3/30/2017,13.4,33.4,21.9,NO
43486,RATNAPURA,5,80.4,6.68,,3/31/2017,5,33.7,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,04/01/2017,6.5,34.4,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,04/02/2017,0.5,34.4,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,04/03/2017,1.4,34.3,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,04/04/2017,8.2,34,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,04/05/2017,4.5,34.1,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,04/06/2017,3.7,34.1,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,04/07/2017,6.9,33.5,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,04/08/2017,0,35,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,04/09/2017,0.9,34.8,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,04/10/2017,0,33.7,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,04/11/2017,54.2,33.5,24.9,NO
43486,RATNAPURA,5,80.4,6.68,,04/12/2017,28.3,32.7,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,4/13/2017,39.2,32.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,4/14/2017,0.9,33.3,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,4/15/2017,0,33,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,4/16/2017,0,32.7,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/17/2017,0,34.4,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,4/18/2017,0,34.2,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,4/19/2017,0,33.7,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/20/2017,0,34.6,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/21/2017,0,34.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/22/2017,0,34.4,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,4/23/2017,0,34.6,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,4/24/2017,12.4,33.7,25.8,NO
43486,RATNAPURA,5,80.4,6.68,,4/25/2017,4.2,33.3,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,4/26/2017,0,34,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,4/27/2017,0,34.3,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,4/28/2017,0,35,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,4/29/2017,29.1,34.9,25,NO
43486,RATNAPURA,5,80.4,6.68,,4/30/2017,0,34.7,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,05/01/2017,0.1,34.1,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,05/02/2017,0.7,34,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,05/03/2017,9.4,34.4,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,05/04/2017,1.1,34.3,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,05/05/2017,22,35.1,24,NO
43486,RATNAPURA,5,80.4,6.68,,05/06/2017,19.8,31.9,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,05/07/2017,11.2,33.4,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,05/08/2017,71.6,34.2,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,05/09/2017,9.7,33.4,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,05/10/2017,9.8,33.5,24,NO
43486,RATNAPURA,5,80.4,6.68,,05/11/2017,9.3,32.1,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,05/12/2017,14.6,33.9,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/13/2017,0.5,34.2,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,5/14/2017,39.5,31.3,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,5/15/2017,34.8,31.3,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,5/16/2017,0,32.3,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/17/2017,0.7,32.7,25.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/18/2017,9.5,30.5,25.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/19/2017,1,32.4,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/20/2017,3,31.9,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,5/21/2017,1.1,31.4,25,NO
43486,RATNAPURA,5,80.4,6.68,,5/22/2017,22.2,31.2,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,5/23/2017,29.9,29.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/24/2017,104.1,30.2,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,5/25/2017,348.5,25.2,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,5/26/2017,69.5,26.1,21.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/27/2017,7.1,31.4,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/28/2017,15.8,31.9,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/29/2017,65.6,30.5,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,5/30/2017,38.4,29,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,5/31/2017,12.8,29.8,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,06/01/2017,21.1,28.9,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,06/02/2017,11.3,30.9,25,NO
43486,RATNAPURA,5,80.4,6.68,,06/03/2017,5.5,31,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,06/04/2017,11.6,31.4,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,06/05/2017,38.6,29.8,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,06/06/2017,11.1,30.1,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,06/07/2017,3.4,29.6,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,06/08/2017,0,32.2,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,06/09/2017,0,32,24.9,NO
43486,RATNAPURA,5,80.4,6.68,,06/10/2017,7.7,31.6,25.4,NO
43486,RATNAPURA,5,80.4,6.68,,06/11/2017,3.3,31.4,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,06/12/2017,0.8,31.8,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,6/13/2017,0,32.5,25,NO
43486,RATNAPURA,5,80.4,6.68,,6/14/2017,57.6,31.2,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,6/15/2017,16.7,29,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,6/16/2017,48.9,27.8,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,6/17/2017,11.6,31.7,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,6/18/2017,10.7,31.6,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/19/2017,12.9,31,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,6/20/2017,2.9,31.2,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,6/21/2017,0.8,31.4,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,6/22/2017,7.7,32.1,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/23/2017,25.3,30.2,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,6/24/2017,10.5,27.7,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,6/25/2017,11.7,30.9,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,6/26/2017,12.3,30.1,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,6/27/2017,21.3,30.7,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,6/28/2017,4.3,31.1,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/29/2017,0,33.5,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,6/30/2017,6.8,30.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,07/01/2017,13.9,31.4,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/02/2017,0.7,31,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,07/03/2017,0,31.5,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,07/04/2017,0,32.4,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,07/05/2017,0.4,31.8,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,07/06/2017,1.6,31.6,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/07/2017,1.9,31.6,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,07/08/2017,21.3,31.2,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,07/09/2017,31,29.7,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,07/10/2017,3.1,30.5,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/11/2017,15.3,29.4,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/12/2017,0,31.8,24,NO
43486,RATNAPURA,5,80.4,6.68,,7/13/2017,0,31.4,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,7/14/2017,0,31.9,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,7/15/2017,0,32.1,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,7/16/2017,1.2,31.5,25,NO
43486,RATNAPURA,5,80.4,6.68,,7/17/2017,0,31.2,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,7/18/2017,6.2,31.6,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,7/19/2017,6.8,30.5,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,7/20/2017,9,32.5,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/21/2017,2.3,32.1,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,7/22/2017,0,31.8,24,NO
43486,RATNAPURA,5,80.4,6.68,,7/23/2017,0.9,31.2,25.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/24/2017,0,31.3,25.6,NO
43486,RATNAPURA,5,80.4,6.68,,7/25/2017,0,33.3,25.3,NO
43486,RATNAPURA,5,80.4,6.68,,7/26/2017,0.5,32.1,25.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/27/2017,2.2,32,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,7/28/2017,26.3,30,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/29/2017,0,32.4,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/30/2017,2.5,30,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/31/2017,36.6,29.8,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,08/01/2017,41.9,29.2,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,08/02/2017,8.5,29.9,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,08/03/2017,3.4,31,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,08/04/2017,20.8,29.8,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,08/05/2017,27.2,29.4,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,08/06/2017,22.5,27.7,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,08/07/2017,19.1,28.3,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,08/08/2017,0.1,30.9,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,08/09/2017,0.8,31.7,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,08/10/2017,8.1,34.3,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,08/11/2017,0,31.1,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,08/12/2017,0,31.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,8/13/2017,0,31.8,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,8/14/2017,0,30.2,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,8/15/2017,0,33.1,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,8/16/2017,0,32.6,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/17/2017,23.6,31.6,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/18/2017,74.7,28,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,8/19/2017,4.2,31,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/20/2017,5.3,30.3,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,8/21/2017,14.9,30.7,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/22/2017,12,29,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/23/2017,0.7,30.2,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/24/2017,2.3,30.7,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/25/2017,0,31.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/26/2017,0.9,32.1,24,NO
43486,RATNAPURA,5,80.4,6.68,,8/27/2017,7.5,31.5,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,8/28/2017,14.5,30.4,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,8/29/2017,12.6,29.6,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,8/30/2017,0.1,31.8,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/31/2017,27.3,32.7,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,09/01/2017,1.7,31.8,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,09/02/2017,6.3,31.7,23,NO
43486,RATNAPURA,5,80.4,6.68,,09/03/2017,1,29.5,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,09/04/2017,2.8,32.6,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,09/05/2017,39.9,30.9,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,09/06/2017,135.6,27.7,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,09/07/2017,121.8,25.4,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,09/08/2017,28.5,27.2,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,09/09/2017,28.6,30,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,09/10/2017,1,31.9,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,09/11/2017,6.2,32.2,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,09/12/2017,10.7,33.5,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,9/13/2017,45.9,29.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,9/14/2017,10.1,32.3,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,9/15/2017,0,32.5,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,9/16/2017,5,31.3,24,NO
43486,RATNAPURA,5,80.4,6.68,,9/17/2017,19,29.9,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,9/18/2017,0,31.7,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,9/19/2017,2.4,32.5,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,9/20/2017,4.3,31.9,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,9/21/2017,0.2,31.2,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,9/22/2017,0.6,31.8,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,9/23/2017,0,33,23,NO
43486,RATNAPURA,5,80.4,6.68,,9/24/2017,18.1,31.1,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,9/25/2017,34.3,28.8,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,9/26/2017,53.5,29.3,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,9/27/2017,17.3,32,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,9/28/2017,2.4,31.3,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,9/29/2017,5.6,32,23,NO
43486,RATNAPURA,5,80.4,6.68,,9/30/2017,8.9,31.2,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,10/01/2017,8,31.2,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,10/02/2017,3.2,32.8,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,10/03/2017,25.9,30.4,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,10/04/2017,21.3,30.3,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,10/05/2017,7.2,29.7,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,10/06/2017,26.3,27.8,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,10/07/2017,14.8,30.8,23,NO
43486,RATNAPURA,5,80.4,6.68,,10/08/2017,54.8,31.1,23.7,NO
